lakeID	dateTime	localTZ	daylightSavings	wtr0.5	wtr2.0	wtr4.0	wtr6.0	wtr7.0
Sky	2016-07-21 04:30:00	Mountain	yes	8.4	7.75	7.88	7.25	7.02
Sky	2016-07-21 05:00:00	Mountain	yes	8.36	7.75	7.88	7.25	7.08
Sky	2016-07-21 05:30:00	Mountain	yes	8.42	7.75	7.88	7.25	7.36
Sky	2016-07-21 06:00:00	Mountain	yes	8.46	7.5	7.75	7.25	7.26
Sky	2016-07-21 06:30:00	Mountain	yes	8.3	7.5	7.75	7.25	7.26
Sky	2016-07-21 07:00:00	Mountain	yes	8.18	7.5	7.75	7.25	7.12
Sky	2016-07-21 07:30:00	Mountain	yes	8.14	7.5	7.75	7.25	7.16
Sky	2016-07-21 08:00:00	Mountain	yes	8.12	7.75	7.75	7	7.26
Sky	2016-07-21 08:30:00	Mountain	yes	NA	7.75	7.75	7	7.16
Sky	2016-07-21 09:00:00	Mountain	yes	NA	7.75	7.75	7	6.94
Sky	2016-07-21 09:30:00	Mountain	yes	NA	7.75	7.75	7	7.22
Sky	2016-07-21 10:00:00	Mountain	yes	9.36	8	8	7.25	7.06
Sky	2016-07-21 10:30:00	Mountain	yes	NA	8	8	7.25	7.06
Sky	2016-07-21 11:00:00	Mountain	yes	9.16	8	8	7.25	7.06
Sky	2016-07-21 11:30:00	Mountain	yes	9.14	8	8	7.25	7.1
Sky	2016-07-21 12:00:00	Mountain	yes	9.46	8.25	8.13	7.13	7.24
Sky	2016-07-21 12:30:00	Mountain	yes	9.62	8.25	8.13	7.13	7.32
Sky	2016-07-21 13:00:00	Mountain	yes	9.7	8.25	8.13	7.13	7.24
Sky	2016-07-21 13:30:00	Mountain	yes	10.1	8.25	8.13	7.13	7.16
Sky	2016-07-21 14:00:00	Mountain	yes	10.52	7.75	8	7.25	7.3
Sky	2016-07-21 14:30:00	Mountain	yes	10.44	7.75	8	7.25	7.26
Sky	2016-07-21 15:00:00	Mountain	yes	10.44	7.75	8	7.25	7.36
Sky	2016-07-21 15:30:00	Mountain	yes	10.44	7.75	8	7.25	7.36
Sky	2016-07-21 16:00:00	Mountain	yes	10.26	7.63	7.5	7	7.46
Sky	2016-07-21 16:30:00	Mountain	yes	9.54	7.63	7.5	7	7.42
Sky	2016-07-21 17:00:00	Mountain	yes	8.68	7.63	7.5	7	7.36
Sky	2016-07-21 17:30:00	Mountain	yes	9	7.63	7.5	7	7.48
Sky	2016-07-21 18:00:00	Mountain	yes	9.66	7.88	7.75	7	7.52
Sky	2016-07-21 18:30:00	Mountain	yes	10.06	7.88	7.75	7	7.42
Sky	2016-07-21 19:00:00	Mountain	yes	9.54	7.88	7.75	7	7.36
Sky	2016-07-21 19:30:00	Mountain	yes	9.72	7.88	7.75	7	7.32
Sky	2016-07-21 20:00:00	Mountain	yes	9.8	7.88	7.75	7.13	7.28
Sky	2016-07-21 20:30:00	Mountain	yes	9.8	7.88	7.75	7.13	7.4
Sky	2016-07-21 21:00:00	Mountain	yes	9.86	7.88	7.75	7.13	7.38
Sky	2016-07-21 21:30:00	Mountain	yes	9.66	7.88	7.75	7.13	7.3
Sky	2016-07-21 22:00:00	Mountain	yes	9.34	8.13	7.5	7	7.16
Sky	2016-07-21 22:30:00	Mountain	yes	9.3	8.13	7.5	7	7.16
Sky	2016-07-21 23:00:00	Mountain	yes	9.66	8.13	7.5	7	7.22
Sky	2016-07-21 23:30:00	Mountain	yes	9.8	8.13	7.5	7	7.38
Sky	2016-07-22 00:00:00	Mountain	yes	9.66	7.38	7.38	6.88	7.18
Sky	2016-07-22 00:30:00	Mountain	yes	9.4	7.38	7.38	6.88	7.14
Sky	2016-07-22 01:00:00	Mountain	yes	9.54	7.38	7.38	6.88	7.2
Sky	2016-07-22 01:30:00	Mountain	yes	9.48	7.38	7.38	6.88	7.22
Sky	2016-07-22 02:00:00	Mountain	yes	9.26	7.5	7.5	7	7.14
Sky	2016-07-22 02:30:00	Mountain	yes	9.22	7.5	7.5	7	7.12
Sky	2016-07-22 03:00:00	Mountain	yes	9.18	7.5	7.5	7	7.12
Sky	2016-07-22 03:30:00	Mountain	yes	9.18	7.5	7.5	7	6.9
Sky	2016-07-22 04:00:00	Mountain	yes	9.04	7.38	7.38	6.75	6.96
Sky	2016-07-22 04:30:00	Mountain	yes	8.9	7.38	7.38	6.75	7.08
Sky	2016-07-22 05:00:00	Mountain	yes	8.48	7.38	7.38	6.75	6.86
Sky	2016-07-22 05:30:00	Mountain	yes	8.26	7.38	7.38	6.75	7.24
Sky	2016-07-22 06:00:00	Mountain	yes	8.02	7.25	7.63	7.25	7.1
Sky	2016-07-22 06:30:00	Mountain	yes	7.94	7.25	7.63	7.25	7.46
Sky	2016-07-22 07:00:00	Mountain	yes	7.98	7.25	7.63	7.25	7.46
Sky	2016-07-22 07:30:00	Mountain	yes	8.12	7.25	7.63	7.25	7.38
Sky	2016-07-22 08:00:00	Mountain	yes	8.06	7.5	7.63	6.75	7.34
Sky	2016-07-22 08:30:00	Mountain	yes	8.26	7.5	7.63	6.75	6.92
Sky	2016-07-22 09:00:00	Mountain	yes	8.64	7.5	7.63	6.75	6.88
Sky	2016-07-22 09:30:00	Mountain	yes	8.52	7.5	7.63	6.75	6.98
Sky	2016-07-22 10:00:00	Mountain	yes	NA	7.5	7.5	6.88	6.94
Sky	2016-07-22 10:30:00	Mountain	yes	8.98	7.5	7.5	6.88	7.04
Sky	2016-07-22 11:00:00	Mountain	yes	NA	7.5	7.5	6.88	7.06
Sky	2016-07-22 11:30:00	Mountain	yes	NA	7.5	7.5	6.88	7.04
Sky	2016-07-22 12:00:00	Mountain	yes	NA	8.25	7.5	7.25	7.1
Sky	2016-07-22 12:30:00	Mountain	yes	NA	8.25	7.5	7.25	7.16
Sky	2016-07-22 13:00:00	Mountain	yes	NA	8.25	7.5	7.25	7.2
Sky	2016-07-22 13:30:00	Mountain	yes	NA	8.25	7.5	7.25	7.2
Sky	2016-07-22 14:00:00	Mountain	yes	NA	8.75	7.88	7.13	7.26
Sky	2016-07-22 14:30:00	Mountain	yes	NA	8.75	7.88	7.13	7.32
Sky	2016-07-22 15:00:00	Mountain	yes	NA	8.75	7.88	7.13	7.32
Sky	2016-07-22 15:30:00	Mountain	yes	10.42	8.75	7.88	7.13	7.36
Sky	2016-07-22 16:00:00	Mountain	yes	10.42	8.13	7.75	7.38	7.36
Sky	2016-07-22 16:30:00	Mountain	yes	10.36	8.13	7.75	7.38	7.3
Sky	2016-07-22 17:00:00	Mountain	yes	10.18	8.13	7.75	7.38	7.56
Sky	2016-07-22 17:30:00	Mountain	yes	9.96	8.13	7.75	7.38	7.68
Sky	2016-07-22 18:00:00	Mountain	yes	10.02	8.38	8	7.25	7.42
Sky	2016-07-22 18:30:00	Mountain	yes	10.44	8.38	8	7.25	7.5
Sky	2016-07-22 19:00:00	Mountain	yes	10.02	8.38	8	7.25	7.54
Sky	2016-07-22 19:30:00	Mountain	yes	9.84	8.38	8	7.25	7.52
Sky	2016-07-22 20:00:00	Mountain	yes	9.26	8	8.25	7.38	7.52
Sky	2016-07-22 20:30:00	Mountain	yes	9.68	8	8.25	7.38	7.7
Sky	2016-07-22 21:00:00	Mountain	yes	10.06	8	8.25	7.38	7.58
Sky	2016-07-22 21:30:00	Mountain	yes	9.66	8	8.25	7.38	7.56
Sky	2016-07-22 22:00:00	Mountain	yes	8.94	8.13	7.75	7.63	7.62
Sky	2016-07-22 22:30:00	Mountain	yes	8.64	8.13	7.75	7.63	7.64
Sky	2016-07-22 23:00:00	Mountain	yes	9.12	8.13	7.75	7.63	7.7
Sky	2016-07-22 23:30:00	Mountain	yes	9.06	8.13	7.75	7.63	7.5
Sky	2016-07-23 00:00:00	Mountain	yes	8.88	8.13	7.88	7.5	7.68
Sky	2016-07-23 00:30:00	Mountain	yes	8.7	8.13	7.88	7.5	7.84
Sky	2016-07-23 01:00:00	Mountain	yes	8.74	8.13	7.88	7.5	7.62
Sky	2016-07-23 01:30:00	Mountain	yes	8.98	8.13	7.88	7.5	7.72
Sky	2016-07-23 02:00:00	Mountain	yes	8.74	8.13	8.13	7.88	7.72
Sky	2016-07-23 02:30:00	Mountain	yes	8.62	8.13	8.13	7.88	7.9
Sky	2016-07-23 03:00:00	Mountain	yes	8.8	8.13	8.13	7.88	8.14
Sky	2016-07-23 03:30:00	Mountain	yes	8.84	8.13	8.13	7.88	8.38
Sky	2016-07-23 04:00:00	Mountain	yes	8.66	7.5	7.88	7.38	7.8
Sky	2016-07-23 04:30:00	Mountain	yes	8.48	7.5	7.88	7.38	7.74
Sky	2016-07-23 05:00:00	Mountain	yes	8.32	7.5	7.88	7.38	7.54
Sky	2016-07-23 05:30:00	Mountain	yes	8.22	7.5	7.88	7.38	7.66
Sky	2016-07-23 06:00:00	Mountain	yes	8.18	7.5	7.88	7.5	7.68
Sky	2016-07-23 06:30:00	Mountain	yes	8.18	7.5	7.88	7.5	7.72
Sky	2016-07-23 07:00:00	Mountain	yes	8.18	7.5	7.88	7.5	7.74
Sky	2016-07-23 07:30:00	Mountain	yes	8.22	7.5	7.88	7.5	7.68
Sky	2016-07-23 08:00:00	Mountain	yes	8.16	7.63	7.88	7.5	7.7
Sky	2016-07-23 08:30:00	Mountain	yes	8.38	7.63	7.88	7.5	7.5
Sky	2016-07-23 09:00:00	Mountain	yes	8.44	7.63	7.88	7.5	7.66
Sky	2016-07-23 09:30:00	Mountain	yes	8.48	7.63	7.88	7.5	7.7
Sky	2016-07-23 10:00:00	Mountain	yes	NA	7.88	7.88	7.63	7.74
Sky	2016-07-23 10:30:00	Mountain	yes	NA	7.88	7.88	7.63	7.8
Sky	2016-07-23 11:00:00	Mountain	yes	NA	7.88	7.88	7.63	7.86
Sky	2016-07-23 11:30:00	Mountain	yes	NA	7.88	7.88	7.63	7.86
Sky	2016-07-23 12:00:00	Mountain	yes	NA	8.25	8	7.63	7.92
Sky	2016-07-23 12:30:00	Mountain	yes	NA	8.25	8	7.63	7.64
Sky	2016-07-23 13:00:00	Mountain	yes	NA	8.25	8	7.63	7.64
Sky	2016-07-23 13:30:00	Mountain	yes	9.28	8.25	8	7.63	7.6
Sky	2016-07-23 14:00:00	Mountain	yes	9.3	8.5	8.38	7.5	7.74
Sky	2016-07-23 14:30:00	Mountain	yes	9.58	8.5	8.38	7.5	7.72
Sky	2016-07-23 15:00:00	Mountain	yes	9.66	8.5	8.38	7.5	7.72
Sky	2016-07-23 15:30:00	Mountain	yes	9.6	8.5	8.38	7.5	7.66
Sky	2016-07-23 16:00:00	Mountain	yes	9.52	8.5	8.75	7.63	8.06
Sky	2016-07-23 16:30:00	Mountain	yes	9.3	8.5	8.75	7.63	8.06
Sky	2016-07-23 17:00:00	Mountain	yes	9.24	8.5	8.75	7.63	7.92
Sky	2016-07-23 17:30:00	Mountain	yes	9.12	8.5	8.75	7.63	7.88
Sky	2016-07-23 18:00:00	Mountain	yes	9.22	8.38	8.63	7.63	7.92
Sky	2016-07-23 18:30:00	Mountain	yes	9.64	8.38	8.63	7.63	7.76
Sky	2016-07-23 19:00:00	Mountain	yes	9.5	8.38	8.63	7.63	7.94
Sky	2016-07-23 19:30:00	Mountain	yes	9.32	8.38	8.63	7.63	7.96
Sky	2016-07-23 20:00:00	Mountain	yes	9.46	8.38	8.5	7.75	7.78
Sky	2016-07-23 20:30:00	Mountain	yes	9.42	8.38	8.5	7.75	7.78
Sky	2016-07-23 21:00:00	Mountain	yes	9.28	8.38	8.5	7.75	8.04
Sky	2016-07-23 21:30:00	Mountain	yes	9.12	8.38	8.5	7.75	7.9
Sky	2016-07-23 22:00:00	Mountain	yes	9.1	8.25	8.38	7.5	7.78
Sky	2016-07-23 22:30:00	Mountain	yes	9.14	8.25	8.38	7.5	7.8
Sky	2016-07-23 23:00:00	Mountain	yes	9.16	8.25	8.38	7.5	7.6
Sky	2016-07-23 23:30:00	Mountain	yes	9.14	8.25	8.38	7.5	7.74
Sky	2016-07-24 00:00:00	Mountain	yes	9.1	8.5	8.13	7.75	7.68
Sky	2016-07-24 00:30:00	Mountain	yes	9.08	8.5	8.13	7.75	7.76
Sky	2016-07-24 01:00:00	Mountain	yes	9.06	8.5	8.13	7.75	7.84
Sky	2016-07-24 01:30:00	Mountain	yes	9.1	8.5	8.13	7.75	7.42
Sky	2016-07-24 02:00:00	Mountain	yes	9.08	8.25	7.88	7.25	7.38
Sky	2016-07-24 02:30:00	Mountain	yes	9.06	8.25	7.88	7.25	7.54
Sky	2016-07-24 03:00:00	Mountain	yes	9.04	8.25	7.88	7.25	7.48
Sky	2016-07-24 03:30:00	Mountain	yes	8.96	8.25	7.88	7.25	7.6
Sky	2016-07-24 04:00:00	Mountain	yes	8.68	7.88	8.25	7.75	7.76
Sky	2016-07-24 04:30:00	Mountain	yes	8.58	7.88	8.25	7.75	7.34
Sky	2016-07-24 05:00:00	Mountain	yes	8.48	7.88	8.25	7.75	7.54
Sky	2016-07-24 05:30:00	Mountain	yes	8.6	7.88	8.25	7.75	7.3
Sky	2016-07-24 06:00:00	Mountain	yes	8.7	7.88	7.88	7.25	7.24
Sky	2016-07-24 06:30:00	Mountain	yes	8.74	7.88	7.88	7.25	7.28
Sky	2016-07-24 07:00:00	Mountain	yes	8.66	7.88	7.88	7.25	7.4
Sky	2016-07-24 07:30:00	Mountain	yes	8.64	7.88	7.88	7.25	7.58
Sky	2016-07-24 08:00:00	Mountain	yes	8.56	7.75	7.75	7.38	7.54
Sky	2016-07-24 08:30:00	Mountain	yes	8.5	7.75	7.75	7.38	7.62
Sky	2016-07-24 09:00:00	Mountain	yes	8.42	7.75	7.75	7.38	6.96
Sky	2016-07-24 09:30:00	Mountain	yes	8.44	7.75	7.75	7.38	7.36
Sky	2016-07-24 10:00:00	Mountain	yes	8.62	8	8	7.13	7.4
Sky	2016-07-24 10:30:00	Mountain	yes	NA	8	8	7.13	7.24
Sky	2016-07-24 11:00:00	Mountain	yes	9.02	8	8	7.13	7.24
Sky	2016-07-24 11:30:00	Mountain	yes	NA	8	8	7.13	7.28
Sky	2016-07-24 12:00:00	Mountain	yes	NA	8.38	8	7.25	7.54
Sky	2016-07-24 12:30:00	Mountain	yes	9	8.38	8	7.25	7.48
Sky	2016-07-24 13:00:00	Mountain	yes	9.14	8.38	8	7.25	7.4
Sky	2016-07-24 13:30:00	Mountain	yes	9.2	8.38	8	7.25	7.42
Sky	2016-07-24 14:00:00	Mountain	yes	9.46	8.63	8.25	7.38	7.48
Sky	2016-07-24 14:30:00	Mountain	yes	9.28	8.63	8.25	7.38	7.42
Sky	2016-07-24 15:00:00	Mountain	yes	9.18	8.63	8.25	7.38	7.58
Sky	2016-07-24 15:30:00	Mountain	yes	9.1	8.63	8.25	7.38	7.72
Sky	2016-07-24 16:00:00	Mountain	yes	9.28	8.63	8.63	7.5	7.66
Sky	2016-07-24 16:30:00	Mountain	yes	9.66	8.63	8.63	7.5	7.52
Sky	2016-07-24 17:00:00	Mountain	yes	9.46	8.63	8.63	7.5	7.56
Sky	2016-07-24 17:30:00	Mountain	yes	9.08	8.63	8.63	7.5	7.8
Sky	2016-07-24 18:00:00	Mountain	yes	8.76	8	8.38	8	8.42
Sky	2016-07-24 18:30:00	Mountain	yes	8.74	8	8.38	8	8.38
Sky	2016-07-24 19:00:00	Mountain	yes	8.78	8	8.38	8	8.08
Sky	2016-07-24 19:30:00	Mountain	yes	9.08	8	8.38	8	7.82
Sky	2016-07-24 20:00:00	Mountain	yes	9.14	8.25	8	7.5	7.64
Sky	2016-07-24 20:30:00	Mountain	yes	9.1	8.25	8	7.5	7.78
Sky	2016-07-24 21:00:00	Mountain	yes	9.06	8.25	8	7.5	7.9
Sky	2016-07-24 21:30:00	Mountain	yes	9.04	8.25	8	7.5	7.8
Sky	2016-07-24 22:00:00	Mountain	yes	9.06	8.25	8.25	7.75	7.7
Sky	2016-07-24 22:30:00	Mountain	yes	9	8.25	8.25	7.75	7.78
Sky	2016-07-24 23:00:00	Mountain	yes	8.94	8.25	8.25	7.75	7.86
Sky	2016-07-24 23:30:00	Mountain	yes	8.92	8.25	8.25	7.75	7.6
Sky	2016-07-25 00:00:00	Mountain	yes	8.88	8.13	8.13	7.38	7.62
Sky	2016-07-25 00:30:00	Mountain	yes	8.88	8.13	8.13	7.38	7.56
Sky	2016-07-25 01:00:00	Mountain	yes	8.86	8.13	8.13	7.38	7.52
Sky	2016-07-25 01:30:00	Mountain	yes	8.88	8.13	8.13	7.38	7.46
Sky	2016-07-25 02:00:00	Mountain	yes	8.84	7.88	7.88	7.38	7.46
Sky	2016-07-25 02:30:00	Mountain	yes	8.76	7.88	7.88	7.38	7.46
Sky	2016-07-25 03:00:00	Mountain	yes	8.72	7.88	7.88	7.38	7.48
Sky	2016-07-25 03:30:00	Mountain	yes	8.68	7.88	7.88	7.38	7.38
Sky	2016-07-25 04:00:00	Mountain	yes	8.66	8	7.88	7.13	7.28
Sky	2016-07-25 04:30:00	Mountain	yes	8.62	8	7.88	7.13	7.2
Sky	2016-07-25 05:00:00	Mountain	yes	8.6	8	7.88	7.13	7.14
Sky	2016-07-25 05:30:00	Mountain	yes	8.56	8	7.88	7.13	7.14
Sky	2016-07-25 06:00:00	Mountain	yes	8.56	7.88	7.88	7.13	7.16
Sky	2016-07-25 06:30:00	Mountain	yes	8.54	7.88	7.88	7.13	7.18
Sky	2016-07-25 07:00:00	Mountain	yes	8.52	7.88	7.88	7.13	7.16
Sky	2016-07-25 07:30:00	Mountain	yes	8.5	7.88	7.88	7.13	7.36
Sky	2016-07-25 08:00:00	Mountain	yes	8.42	7.75	7.75	7.5	7.54
Sky	2016-07-25 08:30:00	Mountain	yes	8.4	7.75	7.75	7.5	7.1
Sky	2016-07-25 09:00:00	Mountain	yes	8.44	7.75	7.75	7.5	7.16
Sky	2016-07-25 09:30:00	Mountain	yes	8.52	7.75	7.75	7.5	7.22
Sky	2016-07-25 10:00:00	Mountain	yes	8.66	8	8	7.5	7.16
Sky	2016-07-25 10:30:00	Mountain	yes	NA	8	8	7.5	7.24
Sky	2016-07-25 11:00:00	Mountain	yes	NA	8	8	7.5	7.2
Sky	2016-07-25 11:30:00	Mountain	yes	NA	8	8	7.5	7.26
Sky	2016-07-25 12:00:00	Mountain	yes	9.12	8.38	8.25	7.25	7.3
Sky	2016-07-25 12:30:00	Mountain	yes	NA	8.38	8.25	7.25	7.36
Sky	2016-07-25 13:00:00	Mountain	yes	NA	8.38	8.25	7.25	7.48
Sky	2016-07-25 13:30:00	Mountain	yes	NA	8.38	8.25	7.25	7.56
Sky	2016-07-25 14:00:00	Mountain	yes	9.48	8.88	8.38	7.63	7.48
Sky	2016-07-25 14:30:00	Mountain	yes	9.5	8.88	8.38	7.63	7.48
Sky	2016-07-25 15:00:00	Mountain	yes	9.5	8.88	8.38	7.63	7.58
Sky	2016-07-25 15:30:00	Mountain	yes	9.58	8.88	8.38	7.63	7.62
Sky	2016-07-25 16:00:00	Mountain	yes	9.62	9	8.88	7.88	7.54
Sky	2016-07-25 16:30:00	Mountain	yes	9.7	9	8.88	7.88	7.64
Sky	2016-07-25 17:00:00	Mountain	yes	9.9	9	8.88	7.88	7.6
Sky	2016-07-25 17:30:00	Mountain	yes	10.06	9	8.88	7.88	7.62
Sky	2016-07-25 18:00:00	Mountain	yes	10.14	8.75	8.25	7.38	7.78
Sky	2016-07-25 18:30:00	Mountain	yes	10.16	8.75	8.25	7.38	7.84
Sky	2016-07-25 19:00:00	Mountain	yes	10.1	8.75	8.25	7.38	7.92
Sky	2016-07-25 19:30:00	Mountain	yes	10.04	8.75	8.25	7.38	7.94
Sky	2016-07-25 20:00:00	Mountain	yes	9.88	9	8.25	7.5	7.96
Sky	2016-07-25 20:30:00	Mountain	yes	9.76	9	8.25	7.5	7.8
Sky	2016-07-25 21:00:00	Mountain	yes	9.66	9	8.25	7.5	7.82
Sky	2016-07-25 21:30:00	Mountain	yes	9.6	9	8.25	7.5	7.66
Sky	2016-07-25 22:00:00	Mountain	yes	9.58	8.13	8.13	7.5	7.72
Sky	2016-07-25 22:30:00	Mountain	yes	9.6	8.13	8.13	7.5	7.78
Sky	2016-07-25 23:00:00	Mountain	yes	9.6	8.13	8.13	7.5	7.6
Sky	2016-07-25 23:30:00	Mountain	yes	9.56	8.13	8.13	7.5	7.8
Sky	2016-07-26 00:00:00	Mountain	yes	9.46	8.25	8.13	7.5	7.78
Sky	2016-07-26 00:30:00	Mountain	yes	9.36	8.25	8.13	7.5	7.74
Sky	2016-07-26 01:00:00	Mountain	yes	9.28	8.25	8.13	7.5	7.66
Sky	2016-07-26 01:30:00	Mountain	yes	9.22	8.25	8.13	7.5	7.48
Sky	2016-07-26 02:00:00	Mountain	yes	9.18	7.88	7.75	7.38	7.56
Sky	2016-07-26 02:30:00	Mountain	yes	9.12	7.88	7.75	7.38	7.6
Sky	2016-07-26 03:00:00	Mountain	yes	9.06	7.88	7.75	7.38	7.56
Sky	2016-07-26 03:30:00	Mountain	yes	9.04	7.88	7.75	7.38	7.56
Sky	2016-07-26 04:00:00	Mountain	yes	8.96	8.13	8	7.38	7.72
Sky	2016-07-26 04:30:00	Mountain	yes	8.78	8.13	8	7.38	7.5
Sky	2016-07-26 05:00:00	Mountain	yes	8.66	8.13	8	7.38	7.36
Sky	2016-07-26 05:30:00	Mountain	yes	8.88	8.13	8	7.38	7.26
Sky	2016-07-26 06:00:00	Mountain	yes	8.86	8.13	8	7.25	7.42
Sky	2016-07-26 06:30:00	Mountain	yes	8.84	8.13	8	7.25	7.48
Sky	2016-07-26 07:00:00	Mountain	yes	8.8	8.13	8	7.25	7.4
Sky	2016-07-26 07:30:00	Mountain	yes	8.82	8.13	8	7.25	7.44
Sky	2016-07-26 08:00:00	Mountain	yes	8.68	8	8.25	7.38	7.44
Sky	2016-07-26 08:30:00	Mountain	yes	8.68	8	8.25	7.38	7.24
Sky	2016-07-26 09:00:00	Mountain	yes	8.62	8	8.25	7.38	7.4
Sky	2016-07-26 09:30:00	Mountain	yes	8.46	8	8.25	7.38	7.48
Sky	2016-07-26 10:00:00	Mountain	yes	8.46	8	8	7.5	7.6
Sky	2016-07-26 10:30:00	Mountain	yes	8.6	8	8	7.5	7.66
Sky	2016-07-26 11:00:00	Mountain	yes	8.68	8	8	7.5	7.56
Sky	2016-07-26 11:30:00	Mountain	yes	8.78	8	8	7.5	7.34
Sky	2016-07-26 12:00:00	Mountain	yes	8.82	7.75	7.88	7.38	7.36
Sky	2016-07-26 12:30:00	Mountain	yes	8.94	7.75	7.88	7.38	7.44
Sky	2016-07-26 13:00:00	Mountain	yes	9.02	7.75	7.88	7.38	7.5
Sky	2016-07-26 13:30:00	Mountain	yes	9.22	7.75	7.88	7.38	7.44
Sky	2016-07-26 14:00:00	Mountain	yes	9.4	8.25	8	7.63	7.44
Sky	2016-07-26 14:30:00	Mountain	yes	9.08	8.25	8	7.63	7.5
Sky	2016-07-26 15:00:00	Mountain	yes	9.18	8.25	8	7.63	7.46
Sky	2016-07-26 15:30:00	Mountain	yes	9.2	8.25	8	7.63	7.46
Sky	2016-07-26 16:00:00	Mountain	yes	9.3	8.63	8.38	7.63	7.42
Sky	2016-07-26 16:30:00	Mountain	yes	9.34	8.63	8.38	7.63	7.48
Sky	2016-07-26 17:00:00	Mountain	yes	9.26	8.63	8.38	7.63	7.66
Sky	2016-07-26 17:30:00	Mountain	yes	9.24	8.63	8.38	7.63	7.68
Sky	2016-07-26 18:00:00	Mountain	yes	9.16	8	8.13	7.88	7.66
Sky	2016-07-26 18:30:00	Mountain	yes	8.8	8	8.13	7.88	7.68
Sky	2016-07-26 19:00:00	Mountain	yes	8.64	8	8.13	7.88	7.96
Sky	2016-07-26 19:30:00	Mountain	yes	8.78	8	8.13	7.88	7.78
Sky	2016-07-26 20:00:00	Mountain	yes	8.98	7.88	8	7.25	7.64
Sky	2016-07-26 20:30:00	Mountain	yes	8.94	7.88	8	7.25	7.48
Sky	2016-07-26 21:00:00	Mountain	yes	8.72	7.88	8	7.25	7.66
Sky	2016-07-26 21:30:00	Mountain	yes	8.58	7.88	8	7.25	7.62
Sky	2016-07-26 22:00:00	Mountain	yes	8.52	7.88	8	7.5	7.62
Sky	2016-07-26 22:30:00	Mountain	yes	8.5	7.88	8	7.5	7.76
Sky	2016-07-26 23:00:00	Mountain	yes	8.48	7.88	8	7.5	7.46
Sky	2016-07-26 23:30:00	Mountain	yes	8.46	7.88	8	7.5	7.34
Sky	2016-07-27 00:00:00	Mountain	yes	8.44	7.75	8	7.38	7.34
Sky	2016-07-27 00:30:00	Mountain	yes	8.44	7.75	8	7.38	7.42
Sky	2016-07-27 01:00:00	Mountain	yes	8.42	7.75	8	7.38	7.54
Sky	2016-07-27 01:30:00	Mountain	yes	8.4	7.75	8	7.38	7.5
Sky	2016-07-27 02:00:00	Mountain	yes	8.42	7.88	8	7.25	7.48
Sky	2016-07-27 02:30:00	Mountain	yes	8.46	7.88	8	7.25	7.22
Sky	2016-07-27 03:00:00	Mountain	yes	8.44	7.88	8	7.25	7.04
Sky	2016-07-27 03:30:00	Mountain	yes	8.42	7.88	8	7.25	7.16
Sky	2016-07-27 04:00:00	Mountain	yes	8.36	7.63	7.88	7.13	7.34
Sky	2016-07-27 04:30:00	Mountain	yes	8.3	7.63	7.88	7.13	7.16
Sky	2016-07-27 05:00:00	Mountain	yes	8.24	7.63	7.88	7.13	7.04
Sky	2016-07-27 05:30:00	Mountain	yes	8.2	7.63	7.88	7.13	7.06
Sky	2016-07-27 06:00:00	Mountain	yes	8.18	7.5	7.63	7.13	7.02
Sky	2016-07-27 06:30:00	Mountain	yes	8.14	7.5	7.63	7.13	7
Sky	2016-07-27 07:00:00	Mountain	yes	8.12	7.5	7.63	7.13	7.06
Sky	2016-07-27 07:30:00	Mountain	yes	8.12	7.5	7.63	7.13	7.38
Sky	2016-07-27 08:00:00	Mountain	yes	8.14	7.5	7.75	7	7.48
Sky	2016-07-27 08:30:00	Mountain	yes	8.2	7.5	7.75	7	7.04
Sky	2016-07-27 09:00:00	Mountain	yes	8.22	7.5	7.75	7	6.98
Sky	2016-07-27 09:30:00	Mountain	yes	8.38	7.5	7.75	7	7
Sky	2016-07-27 10:00:00	Mountain	yes	8.46	7.75	7.75	7.13	7.04
Sky	2016-07-27 10:30:00	Mountain	yes	8.48	7.75	7.75	7.13	7.08
Sky	2016-07-27 11:00:00	Mountain	yes	NA	7.75	7.75	7.13	7.18
Sky	2016-07-27 11:30:00	Mountain	yes	NA	7.75	7.75	7.13	7.2
Sky	2016-07-27 12:00:00	Mountain	yes	NA	8.13	8.13	7.13	7.24
Sky	2016-07-27 12:30:00	Mountain	yes	8.76	8.13	8.13	7.13	7.3
Sky	2016-07-27 13:00:00	Mountain	yes	8.78	8.13	8.13	7.13	7.34
Sky	2016-07-27 13:30:00	Mountain	yes	NA	8.13	8.13	7.13	7.38
Sky	2016-07-27 14:00:00	Mountain	yes	NA	8.38	8.5	8.13	7.46
Sky	2016-07-27 14:30:00	Mountain	yes	NA	8.38	8.5	8.13	7.42
Sky	2016-07-27 15:00:00	Mountain	yes	9.2	8.38	8.5	8.13	7.48
Sky	2016-07-27 15:30:00	Mountain	yes	9.44	8.38	8.5	8.13	7.48
Sky	2016-07-27 16:00:00	Mountain	yes	9.84	8.88	9	7.75	7.6
Sky	2016-07-27 16:30:00	Mountain	yes	9.92	8.88	9	7.75	7.66
Sky	2016-07-27 17:00:00	Mountain	yes	9.82	8.88	9	7.75	7.72
Sky	2016-07-27 17:30:00	Mountain	yes	9.94	8.88	9	7.75	7.88
Sky	2016-07-27 18:00:00	Mountain	yes	9.76	8.88	9.13	7.63	7.92
Sky	2016-07-27 18:30:00	Mountain	yes	9.78	8.88	9.13	7.63	7.92
