lakeID	dateTime	localTZ	daylightSavings	wtr0.5	wtr4.5
Loch	2016-07-28 07:09:00	Mountain	yes	12.801	9.808
Loch	2016-07-28 07:39:00	Mountain	yes	12.659	9.753
Loch	2016-07-28 08:09:00	Mountain	yes	12.615	9.79
Loch	2016-07-28 08:39:00	Mountain	yes	12.819	9.826
Loch	2016-07-28 09:09:00	Mountain	yes	12.907	9.808
Loch	2016-07-28 09:39:00	Mountain	yes	12.96	9.79
Loch	2016-07-28 10:09:00	Mountain	yes	12.898	9.845
Loch	2016-07-28 10:39:00	Mountain	yes	12.889	9.918
Loch	2016-07-28 11:09:00	Mountain	yes	13.199	9.964
Loch	2016-07-28 11:39:00	Mountain	yes	13.322	10.001
Loch	2016-07-28 12:09:00	Mountain	yes	13.953	10.037
Loch	2016-07-28 12:39:00	Mountain	yes	13.691	10.065
Loch	2016-07-28 13:09:00	Mountain	yes	13.796	10.184
Loch	2016-07-28 13:39:00	Mountain	yes	14.119	10.266
Loch	2016-07-28 14:09:00	Mountain	yes	14.276	10.211
Loch	2016-07-28 14:39:00	Mountain	yes	14.241	10.302
Loch	2016-07-28 15:09:00	Mountain	yes	14.337	10.302
Loch	2016-07-28 15:39:00	Mountain	yes	14.52	10.321
Loch	2016-07-28 16:09:00	Mountain	yes	14.685	10.357
Loch	2016-07-28 16:39:00	Mountain	yes	14.546	10.384
Loch	2016-07-28 17:09:00	Mountain	yes	14.607	10.384
Loch	2016-07-28 17:39:00	Mountain	yes	14.754	10.421
Loch	2016-07-28 18:09:00	Mountain	yes	14.624	10.384
Loch	2016-07-28 18:39:00	Mountain	yes	14.563	10.43
Loch	2016-07-28 19:09:00	Mountain	yes	14.529	10.43
Loch	2016-07-28 19:39:00	Mountain	yes	14.494	10.457
Loch	2016-07-28 20:09:00	Mountain	yes	14.477	10.448
Loch	2016-07-28 20:39:00	Mountain	yes	14.39	10.439
Loch	2016-07-28 21:09:00	Mountain	yes	14.346	10.43
Loch	2016-07-28 21:39:00	Mountain	yes	14.285	10.403
Loch	2016-07-28 22:09:00	Mountain	yes	14.25	10.448
Loch	2016-07-28 22:39:00	Mountain	yes	14.224	10.439
Loch	2016-07-28 23:09:00	Mountain	yes	14.207	10.448
Loch	2016-07-28 23:39:00	Mountain	yes	14.163	10.421
Loch	2016-07-29 00:09:00	Mountain	yes	14.146	10.448
Loch	2016-07-29 00:39:00	Mountain	yes	14.111	10.43
Loch	2016-07-29 01:09:00	Mountain	yes	14.076	10.43
Loch	2016-07-29 01:39:00	Mountain	yes	14.015	10.475
Loch	2016-07-29 02:09:00	Mountain	yes	13.953	10.475
Loch	2016-07-29 02:39:00	Mountain	yes	13.91	10.439
Loch	2016-07-29 03:09:00	Mountain	yes	13.901	10.466
Loch	2016-07-29 03:39:00	Mountain	yes	13.848	10.448
Loch	2016-07-29 04:09:00	Mountain	yes	13.813	10.403
Loch	2016-07-29 04:39:00	Mountain	yes	13.77	10.384
Loch	2016-07-29 05:09:00	Mountain	yes	13.743	10.311
Loch	2016-07-29 05:39:00	Mountain	yes	13.664	10.284
Loch	2016-07-29 06:09:00	Mountain	yes	13.577	10.257
Loch	2016-07-29 06:39:00	Mountain	yes	13.55	10.248
Loch	2016-07-29 07:09:00	Mountain	yes	13.48	10.229
Loch	2016-07-29 07:39:00	Mountain	yes	13.401	10.184
Loch	2016-07-29 08:09:00	Mountain	yes	13.269	10.165
Loch	2016-07-29 08:39:00	Mountain	yes	13.559	10.165
Loch	2016-07-29 09:09:00	Mountain	yes	13.656	10.184
Loch	2016-07-29 09:39:00	Mountain	yes	13.647	10.22
Loch	2016-07-29 10:09:00	Mountain	yes	13.691	10.174
Loch	2016-07-29 10:39:00	Mountain	yes	13.717	10.193
Loch	2016-07-29 11:09:00	Mountain	yes	13.892	10.302
Loch	2016-07-29 11:39:00	Mountain	yes	13.936	10.266
Loch	2016-07-29 12:09:00	Mountain	yes	14.137	10.321
Loch	2016-07-29 12:39:00	Mountain	yes	14.207	10.348
Loch	2016-07-29 13:09:00	Mountain	yes	14.259	10.348
Loch	2016-07-29 13:39:00	Mountain	yes	14.363	10.43
Loch	2016-07-29 14:09:00	Mountain	yes	14.154	10.43
Loch	2016-07-29 14:39:00	Mountain	yes	14.119	10.485
Loch	2016-07-29 15:09:00	Mountain	yes	14.676	10.494
Loch	2016-07-29 15:39:00	Mountain	yes	14.78	10.494
Loch	2016-07-29 16:09:00	Mountain	yes	14.919	10.594
Loch	2016-07-29 16:39:00	Mountain	yes	14.85	10.575
Loch	2016-07-29 17:09:00	Mountain	yes	14.85	10.621
Loch	2016-07-29 17:39:00	Mountain	yes	14.607	10.739
Loch	2016-07-29 18:09:00	Mountain	yes	14.754	10.694
Loch	2016-07-29 18:39:00	Mountain	yes	14.572	10.666
Loch	2016-07-29 19:09:00	Mountain	yes	14.659	10.703
Loch	2016-07-29 19:39:00	Mountain	yes	14.546	10.712
Loch	2016-07-29 20:09:00	Mountain	yes	14.442	10.703
Loch	2016-07-29 20:39:00	Mountain	yes	14.39	10.73
Loch	2016-07-29 21:09:00	Mountain	yes	14.337	10.73
Loch	2016-07-29 21:39:00	Mountain	yes	14.294	10.675
Loch	2016-07-29 22:09:00	Mountain	yes	14.233	10.748
Loch	2016-07-29 22:39:00	Mountain	yes	14.224	10.775
Loch	2016-07-29 23:09:00	Mountain	yes	14.154	10.775
Loch	2016-07-29 23:39:00	Mountain	yes	14.172	10.757
Loch	2016-07-30 00:09:00	Mountain	yes	14.102	10.766
Loch	2016-07-30 00:39:00	Mountain	yes	14.015	10.757
Loch	2016-07-30 01:09:00	Mountain	yes	13.98	10.748
Loch	2016-07-30 01:39:00	Mountain	yes	13.918	10.739
Loch	2016-07-30 02:09:00	Mountain	yes	13.875	10.712
Loch	2016-07-30 02:39:00	Mountain	yes	13.787	10.712
Loch	2016-07-30 03:09:00	Mountain	yes	13.708	10.703
Loch	2016-07-30 03:39:00	Mountain	yes	13.638	10.585
Loch	2016-07-30 04:09:00	Mountain	yes	13.55	10.575
Loch	2016-07-30 04:39:00	Mountain	yes	13.48	10.53
Loch	2016-07-30 05:09:00	Mountain	yes	13.392	10.466
Loch	2016-07-30 05:39:00	Mountain	yes	13.19	10.43
Loch	2016-07-30 06:09:00	Mountain	yes	13.146	10.394
Loch	2016-07-30 06:39:00	Mountain	yes	13.101	10.439
Loch	2016-07-30 07:09:00	Mountain	yes	13.004	10.494
Loch	2016-07-30 07:39:00	Mountain	yes	12.925	10.394
Loch	2016-07-30 08:09:00	Mountain	yes	12.827	10.375
Loch	2016-07-30 08:39:00	Mountain	yes	12.81	10.439
Loch	2016-07-30 09:09:00	Mountain	yes	12.863	10.412
Loch	2016-07-30 09:39:00	Mountain	yes	13.137	10.475
Loch	2016-07-30 10:09:00	Mountain	yes	13.251	10.503
Loch	2016-07-30 10:39:00	Mountain	yes	13.243	10.53
Loch	2016-07-30 11:09:00	Mountain	yes	13.375	10.566
Loch	2016-07-30 11:39:00	Mountain	yes	13.603	10.63
Loch	2016-07-30 12:09:00	Mountain	yes	13.717	10.657
Loch	2016-07-30 12:39:00	Mountain	yes	14.207	10.775
Loch	2016-07-30 13:09:00	Mountain	yes	14.215	10.739
Loch	2016-07-30 13:39:00	Mountain	yes	14.329	10.866
Loch	2016-07-30 14:09:00	Mountain	yes	14.424	10.884
Loch	2016-07-30 14:39:00	Mountain	yes	14.936	10.92
Loch	2016-07-30 15:09:00	Mountain	yes	14.815	10.947
Loch	2016-07-30 15:39:00	Mountain	yes	14.815	11.037
Loch	2016-07-30 16:09:00	Mountain	yes	15.092	11.046
Loch	2016-07-30 16:39:00	Mountain	yes	14.858	11.101
Loch	2016-07-30 17:09:00	Mountain	yes	14.936	11.083
Loch	2016-07-30 17:39:00	Mountain	yes	14.858	11.11
Loch	2016-07-30 18:09:00	Mountain	yes	14.971	11.128
Loch	2016-07-30 18:39:00	Mountain	yes	14.98	11.128
Loch	2016-07-30 19:09:00	Mountain	yes	14.936	11.164
Loch	2016-07-30 19:39:00	Mountain	yes	14.954	11.173
Loch	2016-07-30 20:09:00	Mountain	yes	14.884	11.2
Loch	2016-07-30 20:39:00	Mountain	yes	14.85	11.173
Loch	2016-07-30 21:09:00	Mountain	yes	14.824	11.2
Loch	2016-07-30 21:39:00	Mountain	yes	14.78	11.182
Loch	2016-07-30 22:09:00	Mountain	yes	14.72	11.182
Loch	2016-07-30 22:39:00	Mountain	yes	14.702	11.164
Loch	2016-07-30 23:09:00	Mountain	yes	14.668	11.209
Loch	2016-07-30 23:39:00	Mountain	yes	14.624	11.173
Loch	2016-07-31 00:09:00	Mountain	yes	14.555	11.164
Loch	2016-07-31 00:39:00	Mountain	yes	14.503	11.137
Loch	2016-07-31 01:09:00	Mountain	yes	14.468	11.128
Loch	2016-07-31 01:39:00	Mountain	yes	14.39	11.055
Loch	2016-07-31 02:09:00	Mountain	yes	14.32	11.019
Loch	2016-07-31 02:39:00	Mountain	yes	14.241	10.929
Loch	2016-07-31 03:09:00	Mountain	yes	14.154	10.866
Loch	2016-07-31 03:39:00	Mountain	yes	14.041	10.893
Loch	2016-07-31 04:09:00	Mountain	yes	13.927	10.884
Loch	2016-07-31 04:39:00	Mountain	yes	13.787	10.857
Loch	2016-07-31 05:09:00	Mountain	yes	13.761	10.793
Loch	2016-07-31 05:39:00	Mountain	yes	13.612	10.829
Loch	2016-07-31 06:09:00	Mountain	yes	13.419	10.848
Loch	2016-07-31 06:39:00	Mountain	yes	13.146	10.875
Loch	2016-07-31 07:09:00	Mountain	yes	12.898	11.514
Loch	2016-07-31 07:39:00	Mountain	yes	12.757	12.158
Loch	2016-07-31 08:09:00	Mountain	yes	12.659	12.113
Loch	2016-07-31 08:39:00	Mountain	yes	12.677	12.024
Loch	2016-07-31 09:09:00	Mountain	yes	12.579	12.015
Loch	2016-07-31 09:39:00	Mountain	yes	12.579	11.962
Loch	2016-07-31 10:09:00	Mountain	yes	12.801	12.024
Loch	2016-07-31 10:39:00	Mountain	yes	12.721	12.024
Loch	2016-07-31 11:09:00	Mountain	yes	12.783	12.166
Loch	2016-07-31 11:39:00	Mountain	yes	12.987	12.238
Loch	2016-07-31 12:09:00	Mountain	yes	13.101	12.291
Loch	2016-07-31 12:39:00	Mountain	yes	13.436	12.389
Loch	2016-07-31 13:09:00	Mountain	yes	13.427	12.477
Loch	2016-07-31 13:39:00	Mountain	yes	13.848	12.663
Loch	2016-07-31 14:09:00	Mountain	yes	13.778	12.716
Loch	2016-07-31 14:39:00	Mountain	yes	13.883	12.716
Loch	2016-07-31 15:09:00	Mountain	yes	13.883	12.822
Loch	2016-07-31 15:39:00	Mountain	yes	14.215	12.893
Loch	2016-07-31 16:09:00	Mountain	yes	14.076	12.937
Loch	2016-07-31 16:39:00	Mountain	yes	14.023	12.91
Loch	2016-07-31 17:09:00	Mountain	yes	14.049	12.954
Loch	2016-07-31 17:39:00	Mountain	yes	14.015	12.99
Loch	2016-07-31 18:09:00	Mountain	yes	13.98	13.183
Loch	2016-07-31 18:39:00	Mountain	yes	14.032	13.236
Loch	2016-07-31 19:09:00	Mountain	yes	13.927	13.324
Loch	2016-07-31 19:39:00	Mountain	yes	13.936	13.402
Loch	2016-07-31 20:09:00	Mountain	yes	13.918	13.376
Loch	2016-07-31 20:39:00	Mountain	yes	13.866	13.341
Loch	2016-07-31 21:09:00	Mountain	yes	13.805	13.28
Loch	2016-07-31 21:39:00	Mountain	yes	13.752	13.209
Loch	2016-07-31 22:09:00	Mountain	yes	13.691	13.165
Loch	2016-07-31 22:39:00	Mountain	yes	13.682	13.13
Loch	2016-07-31 23:09:00	Mountain	yes	13.586	13.095
Loch	2016-07-31 23:39:00	Mountain	yes	13.568	12.743
Loch	2016-08-01 00:09:00	Mountain	yes	13.489	12.663
Loch	2016-08-01 00:39:00	Mountain	yes	13.445	12.415
Loch	2016-08-01 01:09:00	Mountain	yes	13.392	12.38
Loch	2016-08-01 01:39:00	Mountain	yes	13.348	12.601
Loch	2016-08-01 02:09:00	Mountain	yes	13.278	12.645
Loch	2016-08-01 02:39:00	Mountain	yes	13.146	12.255
Loch	2016-08-01 03:09:00	Mountain	yes	13.031	12.459
Loch	2016-08-01 03:39:00	Mountain	yes	12.925	12.22
Loch	2016-08-01 04:09:00	Mountain	yes	12.845	12.22
Loch	2016-08-01 04:39:00	Mountain	yes	12.65	11.577
Loch	2016-08-01 05:09:00	Mountain	yes	12.517	11.146
Loch	2016-08-01 05:39:00	Mountain	yes	12.401	11.001
Loch	2016-08-01 06:09:00	Mountain	yes	12.268	11.092
Loch	2016-08-01 06:39:00	Mountain	yes	12.107	10.92
Loch	2016-08-01 07:09:00	Mountain	yes	12.026	10.911
Loch	2016-08-01 07:39:00	Mountain	yes	12.053	10.866
Loch	2016-08-01 08:09:00	Mountain	yes	12.062	10.648
Loch	2016-08-01 08:39:00	Mountain	yes	12.285	10.712
Loch	2016-08-01 09:09:00	Mountain	yes	12.348	10.739
Loch	2016-08-01 09:39:00	Mountain	yes	12.357	10.766
Loch	2016-08-01 10:09:00	Mountain	yes	12.392	10.784
Loch	2016-08-01 10:39:00	Mountain	yes	12.632	10.829
Loch	2016-08-01 11:09:00	Mountain	yes	12.695	10.875
Loch	2016-08-01 11:39:00	Mountain	yes	12.827	10.938
Loch	2016-08-01 12:09:00	Mountain	yes	13.075	10.956
Loch	2016-08-01 12:39:00	Mountain	yes	13.322	11.01
Loch	2016-08-01 13:09:00	Mountain	yes	13.498	11.065
Loch	2016-08-01 13:39:00	Mountain	yes	13.91	11.083
Loch	2016-08-01 14:09:00	Mountain	yes	14.233	11.164
Loch	2016-08-01 14:39:00	Mountain	yes	14.442	11.227
Loch	2016-08-01 15:09:00	Mountain	yes	15.032	11.299
Loch	2016-08-01 15:39:00	Mountain	yes	14.841	11.317
Loch	2016-08-01 16:09:00	Mountain	yes	14.902	11.335
Loch	2016-08-01 16:39:00	Mountain	yes	14.867	11.371
Loch	2016-08-01 17:09:00	Mountain	yes	14.85	11.371
Loch	2016-08-01 17:39:00	Mountain	yes	14.919	11.407
Loch	2016-08-01 18:09:00	Mountain	yes	14.815	11.398
Loch	2016-08-01 18:39:00	Mountain	yes	14.867	11.407
Loch	2016-08-01 19:09:00	Mountain	yes	14.763	11.389
Loch	2016-08-01 19:39:00	Mountain	yes	14.702	11.416
Loch	2016-08-01 20:09:00	Mountain	yes	14.668	11.398
Loch	2016-08-01 20:39:00	Mountain	yes	14.72	11.434
Loch	2016-08-01 21:09:00	Mountain	yes	14.668	11.425
Loch	2016-08-01 21:39:00	Mountain	yes	14.633	11.452
Loch	2016-08-01 22:09:00	Mountain	yes	14.546	11.452
Loch	2016-08-01 22:39:00	Mountain	yes	14.503	11.434
Loch	2016-08-01 23:09:00	Mountain	yes	14.45	11.425
Loch	2016-08-01 23:39:00	Mountain	yes	14.407	11.434
Loch	2016-08-02 00:09:00	Mountain	yes	14.355	11.434
Loch	2016-08-02 00:39:00	Mountain	yes	14.285	11.398
Loch	2016-08-02 01:09:00	Mountain	yes	14.276	11.38
Loch	2016-08-02 01:39:00	Mountain	yes	14.207	11.335
Loch	2016-08-02 02:09:00	Mountain	yes	14.137	11.281
Loch	2016-08-02 02:39:00	Mountain	yes	14.049	11.173
Loch	2016-08-02 03:09:00	Mountain	yes	14.006	11.046
Loch	2016-08-02 03:39:00	Mountain	yes	13.945	10.911
Loch	2016-08-02 04:09:00	Mountain	yes	13.84	10.757
Loch	2016-08-02 04:39:00	Mountain	yes	13.813	10.612
Loch	2016-08-02 05:09:00	Mountain	yes	13.743	10.366
Loch	2016-08-02 05:39:00	Mountain	yes	13.673	10.293
Loch	2016-08-02 06:09:00	Mountain	yes	13.586	10.229
Loch	2016-08-02 06:39:00	Mountain	yes	13.577	10.147
Loch	2016-08-02 07:09:00	Mountain	yes	13.542	10.074
Loch	2016-08-02 07:39:00	Mountain	yes	13.498	9.973
Loch	2016-08-02 08:09:00	Mountain	yes	13.463	9.973
Loch	2016-08-02 08:39:00	Mountain	yes	13.84	9.909
Loch	2016-08-02 09:09:00	Mountain	yes	13.542	9.918
Loch	2016-08-02 09:39:00	Mountain	yes	14.163	9.973
Loch	2016-08-02 10:09:00	Mountain	yes	14.18	10.037
Loch	2016-08-02 10:39:00	Mountain	yes	13.927	10.01
Loch	2016-08-02 11:09:00	Mountain	yes	14.363	10.074
Loch	2016-08-02 11:39:00	Mountain	yes	14.65	10.129
Loch	2016-08-02 12:09:00	Mountain	yes	14.093	10.092
Loch	2016-08-02 12:39:00	Mountain	yes	14.268	10.147
Loch	2016-08-02 13:09:00	Mountain	yes	14.302	10.193
Loch	2016-08-02 13:39:00	Mountain	yes	14.32	10.193
Loch	2016-08-02 14:09:00	Mountain	yes	14.294	10.193
Loch	2016-08-02 14:39:00	Mountain	yes	14.128	10.229
Loch	2016-08-02 15:09:00	Mountain	yes	13.962	10.284
Loch	2016-08-02 15:39:00	Mountain	yes	13.892	10.293
Loch	2016-08-02 16:09:00	Mountain	yes	13.971	10.302
Loch	2016-08-02 16:39:00	Mountain	yes	14.259	10.339
Loch	2016-08-02 17:09:00	Mountain	yes	14.128	10.302
Loch	2016-08-02 17:39:00	Mountain	yes	14.233	10.321
Loch	2016-08-02 18:09:00	Mountain	yes	14.268	10.339
Loch	2016-08-02 18:39:00	Mountain	yes	14.276	10.412
Loch	2016-08-02 19:09:00	Mountain	yes	14.207	10.466
Loch	2016-08-02 19:39:00	Mountain	yes	14.163	10.357
Loch	2016-08-02 20:09:00	Mountain	yes	14.146	10.357
Loch	2016-08-02 20:39:00	Mountain	yes	14.146	10.384
Loch	2016-08-02 21:09:00	Mountain	yes	14.119	10.375
Loch	2016-08-02 21:39:00	Mountain	yes	14.058	10.384
Loch	2016-08-02 22:09:00	Mountain	yes	14.023	10.375
Loch	2016-08-02 22:39:00	Mountain	yes	13.892	10.366
Loch	2016-08-02 23:09:00	Mountain	yes	13.813	10.394
Loch	2016-08-02 23:39:00	Mountain	yes	13.726	10.384
Loch	2016-08-03 00:09:00	Mountain	yes	13.664	10.366
Loch	2016-08-03 00:39:00	Mountain	yes	13.594	10.33
Loch	2016-08-03 01:09:00	Mountain	yes	13.515	10.394
Loch	2016-08-03 01:39:00	Mountain	yes	13.427	10.375
Loch	2016-08-03 02:09:00	Mountain	yes	13.375	10.375
Loch	2016-08-03 02:39:00	Mountain	yes	13.313	10.394
Loch	2016-08-03 03:09:00	Mountain	yes	13.26	10.357
Loch	2016-08-03 03:39:00	Mountain	yes	13.172	10.302
Loch	2016-08-03 04:09:00	Mountain	yes	13.093	10.293
Loch	2016-08-03 04:39:00	Mountain	yes	12.969	10.174
Loch	2016-08-03 05:09:00	Mountain	yes	12.827	10.156
Loch	2016-08-03 05:39:00	Mountain	yes	12.863	10.147
Loch	2016-08-03 06:09:00	Mountain	yes	12.695	10.147
Loch	2016-08-03 06:39:00	Mountain	yes	12.57	10.147
Loch	2016-08-03 07:09:00	Mountain	yes	12.428	10.12
Loch	2016-08-03 07:39:00	Mountain	yes	12.357	10.211
Loch	2016-08-03 08:09:00	Mountain	yes	12.312	10.22
Loch	2016-08-03 08:39:00	Mountain	yes	12.455	10.138
Loch	2016-08-03 09:09:00	Mountain	yes	12.526	10.202
Loch	2016-08-03 09:39:00	Mountain	yes	12.695	10.211
Loch	2016-08-03 10:09:00	Mountain	yes	12.925	10.238
Loch	2016-08-03 10:39:00	Mountain	yes	13.057	10.275
Loch	2016-08-03 11:09:00	Mountain	yes	13.234	10.302
Loch	2016-08-03 11:39:00	Mountain	yes	13.533	10.321
Loch	2016-08-03 12:09:00	Mountain	yes	13.84	10.43
Loch	2016-08-03 12:39:00	Mountain	yes	13.796	10.43
Loch	2016-08-03 13:09:00	Mountain	yes	13.918	10.457
Loch	2016-08-03 13:39:00	Mountain	yes	13.813	10.475
Loch	2016-08-03 14:09:00	Mountain	yes	13.857	10.494
Loch	2016-08-03 14:39:00	Mountain	yes	14.294	10.63
Loch	2016-08-03 15:09:00	Mountain	yes	14.537	10.63
Loch	2016-08-03 15:39:00	Mountain	yes	15.066	10.657
Loch	2016-08-03 16:09:00	Mountain	yes	14.884	10.703
Loch	2016-08-03 16:39:00	Mountain	yes	14.954	10.694
Loch	2016-08-03 17:09:00	Mountain	yes	14.59	10.766
Loch	2016-08-03 17:39:00	Mountain	yes	14.702	10.766
Loch	2016-08-03 18:09:00	Mountain	yes	14.555	10.694
Loch	2016-08-03 18:39:00	Mountain	yes	14.477	10.73
Loch	2016-08-03 19:09:00	Mountain	yes	14.459	10.793
Loch	2016-08-03 19:39:00	Mountain	yes	14.416	10.766
Loch	2016-08-03 20:09:00	Mountain	yes	14.416	10.721
Loch	2016-08-03 20:39:00	Mountain	yes	14.39	10.748
Loch	2016-08-03 21:09:00	Mountain	yes	14.346	10.721
Loch	2016-08-03 21:39:00	Mountain	yes	14.285	10.757
Loch	2016-08-03 22:09:00	Mountain	yes	14.285	10.721
Loch	2016-08-03 22:39:00	Mountain	yes	14.233	10.784
Loch	2016-08-03 23:09:00	Mountain	yes	14.189	10.757
Loch	2016-08-03 23:39:00	Mountain	yes	14.137	10.739
Loch	2016-08-04 00:09:00	Mountain	yes	14.128	10.73
Loch	2016-08-04 00:39:00	Mountain	yes	14.058	10.721
Loch	2016-08-04 01:09:00	Mountain	yes	14.041	10.793
Loch	2016-08-04 01:39:00	Mountain	yes	13.971	10.766
Loch	2016-08-04 02:09:00	Mountain	yes	13.91	10.766
Loch	2016-08-04 02:39:00	Mountain	yes	13.848	10.784
Loch	2016-08-04 03:09:00	Mountain	yes	13.822	10.775
Loch	2016-08-04 03:39:00	Mountain	yes	13.761	10.793
Loch	2016-08-04 04:09:00	Mountain	yes	13.708	10.757
Loch	2016-08-04 04:39:00	Mountain	yes	13.621	10.721
Loch	2016-08-04 05:09:00	Mountain	yes	13.603	10.73
Loch	2016-08-04 05:39:00	Mountain	yes	13.55	10.666
Loch	2016-08-04 06:09:00	Mountain	yes	13.533	10.557
Loch	2016-08-04 06:39:00	Mountain	yes	13.48	10.557
Loch	2016-08-04 07:09:00	Mountain	yes	13.498	10.512
Loch	2016-08-04 07:39:00	Mountain	yes	13.489	10.503
Loch	2016-08-04 08:09:00	Mountain	yes	13.48	10.421
Loch	2016-08-04 08:39:00	Mountain	yes	13.498	10.375
Loch	2016-08-04 09:09:00	Mountain	yes	13.427	10.348
Loch	2016-08-04 09:39:00	Mountain	yes	13.419	10.302
Loch	2016-08-04 10:09:00	Mountain	yes	13.41	10.33
Loch	2016-08-04 10:39:00	Mountain	yes	13.612	10.33
Loch	2016-08-04 11:09:00	Mountain	yes	13.603	10.311
Loch	2016-08-04 11:39:00	Mountain	yes	13.498	10.339
Loch	2016-08-04 12:09:00	Mountain	yes	13.533	10.339
Loch	2016-08-04 12:39:00	Mountain	yes	13.506	10.384
Loch	2016-08-04 13:09:00	Mountain	yes	13.506	10.375
Loch	2016-08-04 13:39:00	Mountain	yes	13.471	10.403
Loch	2016-08-04 14:09:00	Mountain	yes	13.542	10.421
Loch	2016-08-04 14:39:00	Mountain	yes	13.419	10.384
Loch	2016-08-04 15:09:00	Mountain	yes	13.41	10.403
Loch	2016-08-04 15:39:00	Mountain	yes	13.445	10.412
Loch	2016-08-04 16:09:00	Mountain	yes	13.331	10.412
Loch	2016-08-04 16:39:00	Mountain	yes	13.331	10.43
Loch	2016-08-04 17:09:00	Mountain	yes	13.269	10.43
Loch	2016-08-04 17:39:00	Mountain	yes	13.26	10.421
Loch	2016-08-04 18:09:00	Mountain	yes	13.225	10.421
Loch	2016-08-04 18:39:00	Mountain	yes	13.181	10.439
Loch	2016-08-04 19:09:00	Mountain	yes	13.031	10.439
Loch	2016-08-04 19:39:00	Mountain	yes	12.942	10.457
Loch	2016-08-04 20:09:00	Mountain	yes	12.934	10.439
Loch	2016-08-04 20:39:00	Mountain	yes	12.934	10.475
Loch	2016-08-04 21:09:00	Mountain	yes	12.907	10.439
Loch	2016-08-04 21:39:00	Mountain	yes	12.854	10.457
Loch	2016-08-04 22:09:00	Mountain	yes	12.845	10.439
Loch	2016-08-04 22:39:00	Mountain	yes	12.774	10.457
Loch	2016-08-04 23:09:00	Mountain	yes	12.739	10.466
Loch	2016-08-04 23:39:00	Mountain	yes	12.686	10.457
Loch	2016-08-05 00:09:00	Mountain	yes	12.659	10.357
Loch	2016-08-05 00:39:00	Mountain	yes	12.624	10.311
Loch	2016-08-05 01:09:00	Mountain	yes	12.57	10.211
Loch	2016-08-05 01:39:00	Mountain	yes	12.508	10.037
Loch	2016-08-05 02:09:00	Mountain	yes	12.446	9.909
Loch	2016-08-05 02:39:00	Mountain	yes	12.401	9.78
Loch	2016-08-05 03:09:00	Mountain	yes	12.357	9.688
Loch	2016-08-05 03:39:00	Mountain	yes	12.339	9.698
Loch	2016-08-05 04:09:00	Mountain	yes	12.294	9.596
Loch	2016-08-05 04:39:00	Mountain	yes	12.241	9.559
Loch	2016-08-05 05:09:00	Mountain	yes	12.259	9.522
Loch	2016-08-05 05:39:00	Mountain	yes	12.187	9.449
Loch	2016-08-05 06:09:00	Mountain	yes	12.152	9.43
Loch	2016-08-05 06:39:00	Mountain	yes	12.08	9.384
Loch	2016-08-05 07:09:00	Mountain	yes	12.053	9.319
Loch	2016-08-05 07:39:00	Mountain	yes	12.017	9.291
Loch	2016-08-05 08:09:00	Mountain	yes	11.973	9.226
Loch	2016-08-05 08:39:00	Mountain	yes	11.982	9.208
Loch	2016-08-05 09:09:00	Mountain	yes	11.928	9.226
Loch	2016-08-05 09:39:00	Mountain	yes	11.973	9.189
Loch	2016-08-05 10:09:00	Mountain	yes	11.91	9.208
Loch	2016-08-05 10:39:00	Mountain	yes	11.865	9.208
Loch	2016-08-05 11:09:00	Mountain	yes	11.883	9.189
Loch	2016-08-05 11:39:00	Mountain	yes	11.991	9.217
Loch	2016-08-05 12:09:00	Mountain	yes	12.053	9.217
Loch	2016-08-05 12:39:00	Mountain	yes	11.928	9.199
Loch	2016-08-05 13:09:00	Mountain	yes	11.838	9.208
Loch	2016-08-05 13:39:00	Mountain	yes	11.838	9.217
Loch	2016-08-05 14:09:00	Mountain	yes	11.775	9.236
Loch	2016-08-05 14:39:00	Mountain	yes	11.793	9.236
Loch	2016-08-05 15:09:00	Mountain	yes	11.722	9.254
Loch	2016-08-05 15:39:00	Mountain	yes	11.74	9.254
Loch	2016-08-05 16:09:00	Mountain	yes	11.838	9.236
Loch	2016-08-05 16:39:00	Mountain	yes	11.937	9.273
Loch	2016-08-05 17:09:00	Mountain	yes	11.946	9.319
Loch	2016-08-05 17:39:00	Mountain	yes	11.793	9.273
Loch	2016-08-05 18:09:00	Mountain	yes	11.766	9.263
Loch	2016-08-05 18:39:00	Mountain	yes	11.686	9.263
Loch	2016-08-05 19:09:00	Mountain	yes	11.659	9.263
Loch	2016-08-05 19:39:00	Mountain	yes	11.668	9.282
Loch	2016-08-05 20:09:00	Mountain	yes	11.605	9.282
Loch	2016-08-05 20:39:00	Mountain	yes	11.569	9.282
Loch	2016-08-05 21:09:00	Mountain	yes	11.551	9.291
Loch	2016-08-05 21:39:00	Mountain	yes	11.515	9.3
Loch	2016-08-05 22:09:00	Mountain	yes	11.469	9.3
Loch	2016-08-05 22:39:00	Mountain	yes	11.46	9.319
Loch	2016-08-05 23:09:00	Mountain	yes	11.46	9.282
Loch	2016-08-05 23:39:00	Mountain	yes	11.46	9.31
Loch	2016-08-06 00:09:00	Mountain	yes	11.424	9.273
Loch	2016-08-06 00:39:00	Mountain	yes	11.37	9.254
Loch	2016-08-06 01:09:00	Mountain	yes	11.352	9.263
Loch	2016-08-06 01:39:00	Mountain	yes	11.361	9.226
Loch	2016-08-06 02:09:00	Mountain	yes	11.307	9.189
