lakeID	dateTime	localTZ	daylightSavings	doObs
Loch	2016-08-31 17:39:00	Mountain	yes	7.665
Loch	2016-08-31 18:09:00	Mountain	yes	7.636
Loch	2016-08-31 18:39:00	Mountain	yes	7.624
Loch	2016-08-31 19:09:00	Mountain	yes	7.591
Loch	2016-08-31 19:39:00	Mountain	yes	7.519
Loch	2016-08-31 20:09:00	Mountain	yes	7.588
Loch	2016-08-31 20:39:00	Mountain	yes	7.543
Loch	2016-08-31 21:09:00	Mountain	yes	7.509
Loch	2016-08-31 21:39:00	Mountain	yes	7.533
Loch	2016-08-31 22:09:00	Mountain	yes	7.526
Loch	2016-08-31 22:39:00	Mountain	yes	7.429
Loch	2016-08-31 23:09:00	Mountain	yes	7.437
Loch	2016-08-31 23:39:00	Mountain	yes	7.412
Loch	2016-09-01 00:09:00	Mountain	yes	7.384
Loch	2016-09-01 00:39:00	Mountain	yes	7.343
Loch	2016-09-01 01:09:00	Mountain	yes	7.274
Loch	2016-09-01 01:39:00	Mountain	yes	7.244
Loch	2016-09-01 02:09:00	Mountain	yes	7.241
Loch	2016-09-01 02:39:00	Mountain	yes	7.204
Loch	2016-09-01 03:09:00	Mountain	yes	7.258
Loch	2016-09-01 03:39:00	Mountain	yes	7.406
Loch	2016-09-01 04:09:00	Mountain	yes	7.407
Loch	2016-09-01 04:39:00	Mountain	yes	7.441
Loch	2016-09-01 05:09:00	Mountain	yes	7.348
Loch	2016-09-01 05:39:00	Mountain	yes	7.322
Loch	2016-09-01 06:09:00	Mountain	yes	7.254
Loch	2016-09-01 06:39:00	Mountain	yes	7.272
Loch	2016-09-01 07:09:00	Mountain	yes	7.253
Loch	2016-09-01 07:39:00	Mountain	yes	7.272
Loch	2016-09-01 08:09:00	Mountain	yes	7.238
Loch	2016-09-01 08:39:00	Mountain	yes	7.236
Loch	2016-09-01 09:09:00	Mountain	yes	7.286
Loch	2016-09-01 09:39:00	Mountain	yes	7.367
Loch	2016-09-01 10:09:00	Mountain	yes	7.407
Loch	2016-09-01 10:39:00	Mountain	yes	7.446
Loch	2016-09-01 11:09:00	Mountain	yes	7.461
Loch	2016-09-01 11:39:00	Mountain	yes	7.48
Loch	2016-09-01 12:09:00	Mountain	yes	7.517
Loch	2016-09-01 12:39:00	Mountain	yes	7.518
Loch	2016-09-01 13:09:00	Mountain	yes	7.526
Loch	2016-09-01 13:39:00	Mountain	yes	7.539
Loch	2016-09-01 14:09:00	Mountain	yes	7.599
Loch	2016-09-01 14:39:00	Mountain	yes	7.503
Loch	2016-09-01 15:09:00	Mountain	yes	7.541
Loch	2016-09-01 15:39:00	Mountain	yes	7.562
Loch	2016-09-01 16:09:00	Mountain	yes	7.565
Loch	2016-09-01 16:39:00	Mountain	yes	7.679
Loch	2016-09-01 17:09:00	Mountain	yes	7.609
Loch	2016-09-01 17:39:00	Mountain	yes	7.521
Loch	2016-09-01 18:09:00	Mountain	yes	7.526
Loch	2016-09-01 18:39:00	Mountain	yes	7.479
Loch	2016-09-01 19:09:00	Mountain	yes	7.558
Loch	2016-09-01 19:39:00	Mountain	yes	7.471
Loch	2016-09-01 20:09:00	Mountain	yes	7.4
Loch	2016-09-01 20:39:00	Mountain	yes	7.387
Loch	2016-09-01 21:09:00	Mountain	yes	7.338
Loch	2016-09-01 21:39:00	Mountain	yes	7.318
Loch	2016-09-01 22:09:00	Mountain	yes	7.282
Loch	2016-09-01 22:39:00	Mountain	yes	7.253
Loch	2016-09-01 23:09:00	Mountain	yes	7.425
Loch	2016-09-01 23:39:00	Mountain	yes	7.476
Loch	2016-09-02 00:09:00	Mountain	yes	7.423
Loch	2016-09-02 00:39:00	Mountain	yes	7.341
Loch	2016-09-02 01:09:00	Mountain	yes	7.322
Loch	2016-09-02 01:39:00	Mountain	yes	7.31
Loch	2016-09-02 02:09:00	Mountain	yes	7.239
Loch	2016-09-02 02:39:00	Mountain	yes	7.218
Loch	2016-09-02 03:09:00	Mountain	yes	7.152
Loch	2016-09-02 03:39:00	Mountain	yes	7.118
Loch	2016-09-02 04:09:00	Mountain	yes	7.1
Loch	2016-09-02 04:39:00	Mountain	yes	7.061
Loch	2016-09-02 05:09:00	Mountain	yes	7.037
Loch	2016-09-02 05:39:00	Mountain	yes	7.029
Loch	2016-09-02 06:09:00	Mountain	yes	6.997
Loch	2016-09-02 06:39:00	Mountain	yes	6.973
Loch	2016-09-02 07:09:00	Mountain	yes	6.971
Loch	2016-09-02 07:39:00	Mountain	yes	6.985
Loch	2016-09-02 08:09:00	Mountain	yes	6.989
Loch	2016-09-02 08:39:00	Mountain	yes	7.022
Loch	2016-09-02 09:09:00	Mountain	yes	7.05
Loch	2016-09-02 09:39:00	Mountain	yes	7.094
Loch	2016-09-02 10:09:00	Mountain	yes	7.118
Loch	2016-09-02 10:39:00	Mountain	yes	7.137
Loch	2016-09-02 11:09:00	Mountain	yes	7.178
Loch	2016-09-02 11:39:00	Mountain	yes	7.198
Loch	2016-09-02 12:09:00	Mountain	yes	7.24
Loch	2016-09-02 12:39:00	Mountain	yes	7.239
Loch	2016-09-02 13:09:00	Mountain	yes	7.271
Loch	2016-09-02 13:39:00	Mountain	yes	7.305
Loch	2016-09-02 14:09:00	Mountain	yes	7.333
Loch	2016-09-02 14:39:00	Mountain	yes	7.37
Loch	2016-09-02 15:09:00	Mountain	yes	7.394
Loch	2016-09-02 15:39:00	Mountain	yes	7.402
Loch	2016-09-02 16:09:00	Mountain	yes	7.39
Loch	2016-09-02 16:39:00	Mountain	yes	7.4
Loch	2016-09-02 17:09:00	Mountain	yes	7.441
Loch	2016-09-02 17:39:00	Mountain	yes	7.459
Loch	2016-09-02 18:09:00	Mountain	yes	7.423
Loch	2016-09-02 18:39:00	Mountain	yes	7.41
Loch	2016-09-02 19:09:00	Mountain	yes	7.382
Loch	2016-09-02 19:39:00	Mountain	yes	7.336
Loch	2016-09-02 20:09:00	Mountain	yes	7.301
Loch	2016-09-02 20:39:00	Mountain	yes	7.299
Loch	2016-09-02 21:09:00	Mountain	yes	7.27
Loch	2016-09-02 21:39:00	Mountain	yes	7.235
Loch	2016-09-02 22:09:00	Mountain	yes	7.224
Loch	2016-09-02 22:39:00	Mountain	yes	7.196
Loch	2016-09-02 23:09:00	Mountain	yes	7.192
Loch	2016-09-02 23:39:00	Mountain	yes	7.159
Loch	2016-09-03 00:09:00	Mountain	yes	7.129
Loch	2016-09-03 00:39:00	Mountain	yes	7.13
Loch	2016-09-03 01:09:00	Mountain	yes	7.097
Loch	2016-09-03 01:39:00	Mountain	yes	7.064
Loch	2016-09-03 02:09:00	Mountain	yes	7.061
Loch	2016-09-03 02:39:00	Mountain	yes	7.042
Loch	2016-09-03 03:09:00	Mountain	yes	7.021
Loch	2016-09-03 03:39:00	Mountain	yes	7.012
Loch	2016-09-03 04:09:00	Mountain	yes	7.004
Loch	2016-09-03 04:39:00	Mountain	yes	6.983
Loch	2016-09-03 05:09:00	Mountain	yes	6.996
Loch	2016-09-03 05:39:00	Mountain	yes	6.973
Loch	2016-09-03 06:09:00	Mountain	yes	6.969
Loch	2016-09-03 06:39:00	Mountain	yes	6.966
Loch	2016-09-03 07:09:00	Mountain	yes	6.977
Loch	2016-09-03 07:39:00	Mountain	yes	7.002
Loch	2016-09-03 08:09:00	Mountain	yes	7.012
Loch	2016-09-03 08:39:00	Mountain	yes	7.055
Loch	2016-09-03 09:09:00	Mountain	yes	7.094
Loch	2016-09-03 09:39:00	Mountain	yes	7.113
Loch	2016-09-03 10:09:00	Mountain	yes	7.249
Loch	2016-09-03 10:39:00	Mountain	yes	7.253
Loch	2016-09-03 11:09:00	Mountain	yes	7.233
Loch	2016-09-03 11:39:00	Mountain	yes	7.28
Loch	2016-09-03 12:09:00	Mountain	yes	7.29
Loch	2016-09-03 12:39:00	Mountain	yes	7.307
Loch	2016-09-03 13:09:00	Mountain	yes	7.358
Loch	2016-09-03 13:39:00	Mountain	yes	7.394
Loch	2016-09-03 14:09:00	Mountain	yes	7.402
Loch	2016-09-03 14:39:00	Mountain	yes	7.442
Loch	2016-09-03 15:09:00	Mountain	yes	7.48
Loch	2016-09-03 15:39:00	Mountain	yes	7.567
Loch	2016-09-03 16:09:00	Mountain	yes	7.526
Loch	2016-09-03 16:39:00	Mountain	yes	7.536
Loch	2016-09-03 17:09:00	Mountain	yes	7.56
Loch	2016-09-03 17:39:00	Mountain	yes	7.613
Loch	2016-09-03 18:09:00	Mountain	yes	7.639
Loch	2016-09-03 18:39:00	Mountain	yes	7.437
Loch	2016-09-03 19:09:00	Mountain	yes	7.417
Loch	2016-09-03 19:39:00	Mountain	yes	7.332
Loch	2016-09-03 20:09:00	Mountain	yes	7.36
Loch	2016-09-03 20:39:00	Mountain	yes	7.354
Loch	2016-09-03 21:09:00	Mountain	yes	7.385
Loch	2016-09-03 21:39:00	Mountain	yes	7.314
Loch	2016-09-03 22:09:00	Mountain	yes	7.275
Loch	2016-09-03 22:39:00	Mountain	yes	7.227
Loch	2016-09-03 23:09:00	Mountain	yes	7.25
Loch	2016-09-03 23:39:00	Mountain	yes	7.222
Loch	2016-09-04 00:09:00	Mountain	yes	7.187
Loch	2016-09-04 00:39:00	Mountain	yes	7.149
Loch	2016-09-04 01:09:00	Mountain	yes	7.12
Loch	2016-09-04 01:39:00	Mountain	yes	7.098
Loch	2016-09-04 02:09:00	Mountain	yes	7.085
Loch	2016-09-04 02:39:00	Mountain	yes	7.053
Loch	2016-09-04 03:09:00	Mountain	yes	7.036
Loch	2016-09-04 03:39:00	Mountain	yes	7.007
Loch	2016-09-04 04:09:00	Mountain	yes	6.992
Loch	2016-09-04 04:39:00	Mountain	yes	6.95
Loch	2016-09-04 05:09:00	Mountain	yes	6.97
Loch	2016-09-04 05:39:00	Mountain	yes	6.937
Loch	2016-09-04 06:09:00	Mountain	yes	6.896
Loch	2016-09-04 06:39:00	Mountain	yes	6.94
Loch	2016-09-04 07:09:00	Mountain	yes	6.928
Loch	2016-09-04 07:39:00	Mountain	yes	6.96
Loch	2016-09-04 08:09:00	Mountain	yes	7.041
Loch	2016-09-04 08:39:00	Mountain	yes	7.033
Loch	2016-09-04 09:09:00	Mountain	yes	7.087
Loch	2016-09-04 09:39:00	Mountain	yes	7.123
Loch	2016-09-04 10:09:00	Mountain	yes	7.171
Loch	2016-09-04 10:39:00	Mountain	yes	7.201
Loch	2016-09-04 11:09:00	Mountain	yes	7.25
Loch	2016-09-04 11:39:00	Mountain	yes	7.262
Loch	2016-09-04 12:09:00	Mountain	yes	7.339
Loch	2016-09-04 12:39:00	Mountain	yes	7.321
Loch	2016-09-04 13:09:00	Mountain	yes	7.386
Loch	2016-09-04 13:39:00	Mountain	yes	7.398
Loch	2016-09-04 14:09:00	Mountain	yes	7.427
Loch	2016-09-04 14:39:00	Mountain	yes	7.483
Loch	2016-09-04 15:09:00	Mountain	yes	7.427
Loch	2016-09-04 15:39:00	Mountain	yes	7.49
Loch	2016-09-04 16:09:00	Mountain	yes	7.458
Loch	2016-09-04 16:39:00	Mountain	yes	7.51
Loch	2016-09-04 17:09:00	Mountain	yes	7.529
Loch	2016-09-04 17:39:00	Mountain	yes	7.503
Loch	2016-09-04 18:09:00	Mountain	yes	7.453
Loch	2016-09-04 18:39:00	Mountain	yes	7.418
Loch	2016-09-04 19:09:00	Mountain	yes	7.389
Loch	2016-09-04 19:39:00	Mountain	yes	7.356
Loch	2016-09-04 20:09:00	Mountain	yes	7.325
Loch	2016-09-04 20:39:00	Mountain	yes	7.291
Loch	2016-09-04 21:09:00	Mountain	yes	7.242
Loch	2016-09-04 21:39:00	Mountain	yes	7.191
Loch	2016-09-04 22:09:00	Mountain	yes	7.217
Loch	2016-09-04 22:39:00	Mountain	yes	7.179
Loch	2016-09-04 23:09:00	Mountain	yes	7.154
Loch	2016-09-04 23:39:00	Mountain	yes	7.152
Loch	2016-09-05 00:09:00	Mountain	yes	7.157
Loch	2016-09-05 00:39:00	Mountain	yes	7.143
Loch	2016-09-05 01:09:00	Mountain	yes	7.141
Loch	2016-09-05 01:39:00	Mountain	yes	7.126
Loch	2016-09-05 02:09:00	Mountain	yes	7.071
Loch	2016-09-05 02:39:00	Mountain	yes	7.047
Loch	2016-09-05 03:09:00	Mountain	yes	7.063
Loch	2016-09-05 03:39:00	Mountain	yes	7.061
Loch	2016-09-05 04:09:00	Mountain	yes	7.027
Loch	2016-09-05 04:39:00	Mountain	yes	6.993
Loch	2016-09-05 05:09:00	Mountain	yes	7.004
Loch	2016-09-05 05:39:00	Mountain	yes	7.003
Loch	2016-09-05 06:09:00	Mountain	yes	7.003
Loch	2016-09-05 06:39:00	Mountain	yes	7.026
Loch	2016-09-05 07:09:00	Mountain	yes	7.025
Loch	2016-09-05 07:39:00	Mountain	yes	7.058
Loch	2016-09-05 08:09:00	Mountain	yes	7.091
Loch	2016-09-05 08:39:00	Mountain	yes	7.124
Loch	2016-09-05 09:09:00	Mountain	yes	7.168
Loch	2016-09-05 09:39:00	Mountain	yes	7.227
Loch	2016-09-05 10:09:00	Mountain	yes	7.317
Loch	2016-09-05 10:39:00	Mountain	yes	7.323
Loch	2016-09-05 11:09:00	Mountain	yes	7.33
Loch	2016-09-05 11:39:00	Mountain	yes	7.39
Loch	2016-09-05 12:09:00	Mountain	yes	7.418
Loch	2016-09-05 12:39:00	Mountain	yes	7.445
Loch	2016-09-05 13:09:00	Mountain	yes	7.48
Loch	2016-09-05 13:39:00	Mountain	yes	7.508
Loch	2016-09-05 14:09:00	Mountain	yes	7.548
Loch	2016-09-05 14:39:00	Mountain	yes	7.558
Loch	2016-09-05 15:09:00	Mountain	yes	7.604
Loch	2016-09-05 15:39:00	Mountain	yes	7.632
Loch	2016-09-05 16:09:00	Mountain	yes	7.582
Loch	2016-09-05 16:39:00	Mountain	yes	7.651
Loch	2016-09-05 17:09:00	Mountain	yes	7.756
Loch	2016-09-05 17:39:00	Mountain	yes	7.68
Loch	2016-09-05 18:09:00	Mountain	yes	7.609
Loch	2016-09-05 18:39:00	Mountain	yes	7.617
Loch	2016-09-05 19:09:00	Mountain	yes	7.514
Loch	2016-09-05 19:39:00	Mountain	yes	7.407
Loch	2016-09-05 20:09:00	Mountain	yes	7.309
Loch	2016-09-05 20:39:00	Mountain	yes	7.257
Loch	2016-09-05 21:09:00	Mountain	yes	7.192
Loch	2016-09-05 21:39:00	Mountain	yes	7.145
Loch	2016-09-05 22:09:00	Mountain	yes	7.121
Loch	2016-09-05 22:39:00	Mountain	yes	7.229
Loch	2016-09-05 23:09:00	Mountain	yes	7.266
Loch	2016-09-05 23:39:00	Mountain	yes	7.323
Loch	2016-09-06 00:09:00	Mountain	yes	7.332
Loch	2016-09-06 00:39:00	Mountain	yes	7.339
Loch	2016-09-06 01:09:00	Mountain	yes	7.303
Loch	2016-09-06 01:39:00	Mountain	yes	7.254
Loch	2016-09-06 02:09:00	Mountain	yes	7.215
Loch	2016-09-06 02:39:00	Mountain	yes	7.146
Loch	2016-09-06 03:09:00	Mountain	yes	7.109
Loch	2016-09-06 03:39:00	Mountain	yes	7.123
Loch	2016-09-06 04:09:00	Mountain	yes	7.087
Loch	2016-09-06 04:39:00	Mountain	yes	7.051
Loch	2016-09-06 05:09:00	Mountain	yes	7.046
Loch	2016-09-06 05:39:00	Mountain	yes	7.054
Loch	2016-09-06 06:09:00	Mountain	yes	7.073
Loch	2016-09-06 06:39:00	Mountain	yes	7.084
Loch	2016-09-06 07:09:00	Mountain	yes	7.147
Loch	2016-09-06 07:39:00	Mountain	yes	7.183
Loch	2016-09-06 08:09:00	Mountain	yes	7.195
Loch	2016-09-06 08:39:00	Mountain	yes	7.215
Loch	2016-09-06 09:09:00	Mountain	yes	7.238
Loch	2016-09-06 09:39:00	Mountain	yes	7.247
Loch	2016-09-06 10:09:00	Mountain	yes	7.372
Loch	2016-09-06 10:39:00	Mountain	yes	7.322
Loch	2016-09-06 11:09:00	Mountain	yes	7.323
Loch	2016-09-06 11:39:00	Mountain	yes	7.337
Loch	2016-09-06 12:09:00	Mountain	yes	7.366
Loch	2016-09-06 12:39:00	Mountain	yes	7.44
Loch	2016-09-06 13:09:00	Mountain	yes	7.439
Loch	2016-09-06 13:39:00	Mountain	yes	7.437
Loch	2016-09-06 14:09:00	Mountain	yes	7.465
Loch	2016-09-06 14:39:00	Mountain	yes	7.473
Loch	2016-09-06 15:09:00	Mountain	yes	7.485
Loch	2016-09-06 15:39:00	Mountain	yes	7.506
Loch	2016-09-06 16:09:00	Mountain	yes	7.498
Loch	2016-09-06 16:39:00	Mountain	yes	7.503
Loch	2016-09-06 17:09:00	Mountain	yes	7.52
Loch	2016-09-06 17:39:00	Mountain	yes	7.52
Loch	2016-09-06 18:09:00	Mountain	yes	7.468
Loch	2016-09-06 18:39:00	Mountain	yes	7.439
Loch	2016-09-06 19:09:00	Mountain	yes	7.396
Loch	2016-09-06 19:39:00	Mountain	yes	7.353
Loch	2016-09-06 20:09:00	Mountain	yes	7.332
Loch	2016-09-06 20:39:00	Mountain	yes	7.293
Loch	2016-09-06 21:09:00	Mountain	yes	7.245
Loch	2016-09-06 21:39:00	Mountain	yes	7.204
Loch	2016-09-06 22:09:00	Mountain	yes	7.171
Loch	2016-09-06 22:39:00	Mountain	yes	7.124
Loch	2016-09-06 23:09:00	Mountain	yes	7.162
Loch	2016-09-06 23:39:00	Mountain	yes	7.15
Loch	2016-09-07 00:09:00	Mountain	yes	7.099
Loch	2016-09-07 00:39:00	Mountain	yes	7.066
Loch	2016-09-07 01:09:00	Mountain	yes	7.053
Loch	2016-09-07 01:39:00	Mountain	yes	7.024
Loch	2016-09-07 02:09:00	Mountain	yes	7.025
Loch	2016-09-07 02:39:00	Mountain	yes	7.009
Loch	2016-09-07 03:09:00	Mountain	yes	6.984
Loch	2016-09-07 03:39:00	Mountain	yes	6.948
Loch	2016-09-07 04:09:00	Mountain	yes	6.961
Loch	2016-09-07 04:39:00	Mountain	yes	6.946
Loch	2016-09-07 05:09:00	Mountain	yes	6.948
Loch	2016-09-07 05:39:00	Mountain	yes	6.934
Loch	2016-09-07 06:09:00	Mountain	yes	6.921
Loch	2016-09-07 06:39:00	Mountain	yes	6.935
Loch	2016-09-07 07:09:00	Mountain	yes	6.941
Loch	2016-09-07 07:39:00	Mountain	yes	6.979
Loch	2016-09-07 08:09:00	Mountain	yes	7.021
Loch	2016-09-07 08:39:00	Mountain	yes	7.028
Loch	2016-09-07 09:09:00	Mountain	yes	7.079
Loch	2016-09-07 09:39:00	Mountain	yes	7.117
Loch	2016-09-07 10:09:00	Mountain	yes	7.242
Loch	2016-09-07 10:39:00	Mountain	yes	7.224
Loch	2016-09-07 11:09:00	Mountain	yes	7.259
Loch	2016-09-07 11:39:00	Mountain	yes	7.32
Loch	2016-09-07 12:09:00	Mountain	yes	7.351
Loch	2016-09-07 12:39:00	Mountain	yes	7.352
Loch	2016-09-07 13:09:00	Mountain	yes	7.362
Loch	2016-09-07 13:39:00	Mountain	yes	7.366
Loch	2016-09-07 14:09:00	Mountain	yes	7.399
Loch	2016-09-07 14:39:00	Mountain	yes	7.46
Loch	2016-09-07 15:09:00	Mountain	yes	7.459
Loch	2016-09-07 15:39:00	Mountain	yes	7.5
Loch	2016-09-07 16:09:00	Mountain	yes	7.508
Loch	2016-09-07 16:39:00	Mountain	yes	7.523
Loch	2016-09-07 17:09:00	Mountain	yes	7.531
Loch	2016-09-07 17:39:00	Mountain	yes	7.553
Loch	2016-09-07 18:09:00	Mountain	yes	7.526
Loch	2016-09-07 18:39:00	Mountain	yes	7.482
Loch	2016-09-07 19:09:00	Mountain	yes	7.443
Loch	2016-09-07 19:39:00	Mountain	yes	7.403
Loch	2016-09-07 20:09:00	Mountain	yes	7.361
Loch	2016-09-07 20:39:00	Mountain	yes	7.35
Loch	2016-09-07 21:09:00	Mountain	yes	7.28
Loch	2016-09-07 21:39:00	Mountain	yes	7.282
Loch	2016-09-07 22:09:00	Mountain	yes	7.192
Loch	2016-09-07 22:39:00	Mountain	yes	7.16
Loch	2016-09-07 23:09:00	Mountain	yes	7.224
Loch	2016-09-07 23:39:00	Mountain	yes	7.184
Loch	2016-09-08 00:09:00	Mountain	yes	7.089
Loch	2016-09-08 00:39:00	Mountain	yes	7.182
Loch	2016-09-08 01:09:00	Mountain	yes	7.203
Loch	2016-09-08 01:39:00	Mountain	yes	7.175
Loch	2016-09-08 02:09:00	Mountain	yes	7.138
Loch	2016-09-08 02:39:00	Mountain	yes	7.107
Loch	2016-09-08 03:09:00	Mountain	yes	7.153
Loch	2016-09-08 03:39:00	Mountain	yes	7.102
Loch	2016-09-08 04:09:00	Mountain	yes	7.101
Loch	2016-09-08 04:39:00	Mountain	yes	7.094
Loch	2016-09-08 05:09:00	Mountain	yes	7.103
Loch	2016-09-08 05:39:00	Mountain	yes	7.078
Loch	2016-09-08 06:09:00	Mountain	yes	7.08
Loch	2016-09-08 06:39:00	Mountain	yes	7.091
Loch	2016-09-08 07:09:00	Mountain	yes	7.131
Loch	2016-09-08 07:39:00	Mountain	yes	7.158
Loch	2016-09-08 08:09:00	Mountain	yes	7.202
Loch	2016-09-08 08:39:00	Mountain	yes	7.257
Loch	2016-09-08 09:09:00	Mountain	yes	7.292
Loch	2016-09-08 09:39:00	Mountain	yes	7.324
Loch	2016-09-08 10:09:00	Mountain	yes	7.416
Loch	2016-09-08 10:39:00	Mountain	yes	7.441
Loch	2016-09-08 11:09:00	Mountain	yes	7.486
Loch	2016-09-08 11:39:00	Mountain	yes	7.526
Loch	2016-09-08 12:09:00	Mountain	yes	7.55
Loch	2016-09-08 12:39:00	Mountain	yes	7.583
Loch	2016-09-08 13:09:00	Mountain	yes	7.589
Loch	2016-09-08 13:39:00	Mountain	yes	7.632
Loch	2016-09-08 14:09:00	Mountain	yes	7.639
Loch	2016-09-08 14:39:00	Mountain	yes	7.623
Loch	2016-09-08 15:09:00	Mountain	yes	7.644
Loch	2016-09-08 15:39:00	Mountain	yes	7.66
Loch	2016-09-08 16:09:00	Mountain	yes	7.719
Loch	2016-09-08 16:39:00	Mountain	yes	7.746
Loch	2016-09-08 17:09:00	Mountain	yes	7.718
Loch	2016-09-08 17:39:00	Mountain	yes	7.742
Loch	2016-09-08 18:09:00	Mountain	yes	7.654
Loch	2016-09-08 18:39:00	Mountain	yes	7.635
Loch	2016-09-08 19:09:00	Mountain	yes	7.607
Loch	2016-09-08 19:39:00	Mountain	yes	7.568
Loch	2016-09-08 20:09:00	Mountain	yes	7.481
Loch	2016-09-08 20:39:00	Mountain	yes	7.49
Loch	2016-09-08 21:09:00	Mountain	yes	7.417
Loch	2016-09-08 21:39:00	Mountain	yes	7.446
Loch	2016-09-08 22:09:00	Mountain	yes	7.436
Loch	2016-09-08 22:39:00	Mountain	yes	7.442
Loch	2016-09-08 23:09:00	Mountain	yes	7.439
Loch	2016-09-08 23:39:00	Mountain	yes	7.395
Loch	2016-09-09 00:09:00	Mountain	yes	7.352
Loch	2016-09-09 00:39:00	Mountain	yes	7.302
Loch	2016-09-09 01:09:00	Mountain	yes	7.283
Loch	2016-09-09 01:39:00	Mountain	yes	7.272
Loch	2016-09-09 02:09:00	Mountain	yes	7.25
Loch	2016-09-09 02:39:00	Mountain	yes	7.219
Loch	2016-09-09 03:09:00	Mountain	yes	7.202
Loch	2016-09-09 03:39:00	Mountain	yes	7.193
Loch	2016-09-09 04:09:00	Mountain	yes	7.192
Loch	2016-09-09 04:39:00	Mountain	yes	7.197
Loch	2016-09-09 05:09:00	Mountain	yes	7.177
Loch	2016-09-09 05:39:00	Mountain	yes	7.196
Loch	2016-09-09 06:09:00	Mountain	yes	7.171
Loch	2016-09-09 06:39:00	Mountain	yes	7.184
Loch	2016-09-09 07:09:00	Mountain	yes	7.201
Loch	2016-09-09 07:39:00	Mountain	yes	7.229
Loch	2016-09-09 08:09:00	Mountain	yes	7.275
Loch	2016-09-09 08:39:00	Mountain	yes	7.293
Loch	2016-09-09 09:09:00	Mountain	yes	7.346
Loch	2016-09-09 09:39:00	Mountain	yes	7.367
Loch	2016-09-09 10:09:00	Mountain	yes	7.474
Loch	2016-09-09 10:39:00	Mountain	yes	7.496
Loch	2016-09-09 11:09:00	Mountain	yes	7.509
Loch	2016-09-09 11:39:00	Mountain	yes	7.551
Loch	2016-09-09 12:09:00	Mountain	yes	7.587
Loch	2016-09-09 12:39:00	Mountain	yes	7.596
Loch	2016-09-09 13:09:00	Mountain	yes	7.641
Loch	2016-09-09 13:39:00	Mountain	yes	7.67
Loch	2016-09-09 14:09:00	Mountain	yes	7.677
Loch	2016-09-09 14:39:00	Mountain	yes	7.671
Loch	2016-09-09 15:09:00	Mountain	yes	7.684
Loch	2016-09-09 15:39:00	Mountain	yes	7.719
Loch	2016-09-09 16:09:00	Mountain	yes	7.872
Loch	2016-09-09 16:39:00	Mountain	yes	7.823
Loch	2016-09-09 17:09:00	Mountain	yes	7.866
Loch	2016-09-09 17:39:00	Mountain	yes	7.907
Loch	2016-09-09 18:09:00	Mountain	yes	7.692
Loch	2016-09-09 18:39:00	Mountain	yes	7.696
Loch	2016-09-09 19:09:00	Mountain	yes	7.61
Loch	2016-09-09 19:39:00	Mountain	yes	7.552
Loch	2016-09-09 20:09:00	Mountain	yes	7.52
Loch	2016-09-09 20:39:00	Mountain	yes	7.506
Loch	2016-09-09 21:09:00	Mountain	yes	7.469
Loch	2016-09-09 21:39:00	Mountain	yes	7.435
Loch	2016-09-09 22:09:00	Mountain	yes	7.444
Loch	2016-09-09 22:39:00	Mountain	yes	7.559
Loch	2016-09-09 23:09:00	Mountain	yes	7.555
Loch	2016-09-09 23:39:00	Mountain	yes	7.516
Loch	2016-09-10 00:09:00	Mountain	yes	7.5
Loch	2016-09-10 00:39:00	Mountain	yes	7.463
Loch	2016-09-10 01:09:00	Mountain	yes	7.455
Loch	2016-09-10 01:39:00	Mountain	yes	7.434
Loch	2016-09-10 02:09:00	Mountain	yes	7.426
Loch	2016-09-10 02:39:00	Mountain	yes	7.42
Loch	2016-09-10 03:09:00	Mountain	yes	7.39
Loch	2016-09-10 03:39:00	Mountain	yes	7.352
Loch	2016-09-10 04:09:00	Mountain	yes	7.297
Loch	2016-09-10 04:39:00	Mountain	yes	7.371
Loch	2016-09-10 05:09:00	Mountain	yes	7.362
Loch	2016-09-10 05:39:00	Mountain	yes	7.368
Loch	2016-09-10 06:09:00	Mountain	yes	7.344
Loch	2016-09-10 06:39:00	Mountain	yes	7.351
Loch	2016-09-10 07:09:00	Mountain	yes	7.357
Loch	2016-09-10 07:39:00	Mountain	yes	7.381
Loch	2016-09-10 08:09:00	Mountain	yes	7.375
Loch	2016-09-10 08:39:00	Mountain	yes	7.406
Loch	2016-09-10 09:09:00	Mountain	yes	7.407
Loch	2016-09-10 09:39:00	Mountain	yes	7.431
Loch	2016-09-10 10:09:00	Mountain	yes	7.568
Loch	2016-09-10 10:39:00	Mountain	yes	7.533
Loch	2016-09-10 11:09:00	Mountain	yes	7.567
Loch	2016-09-10 11:39:00	Mountain	yes	7.644
Loch	2016-09-10 12:09:00	Mountain	yes	7.645
Loch	2016-09-10 12:39:00	Mountain	yes	7.736
Loch	2016-09-10 13:09:00	Mountain	yes	7.723
Loch	2016-09-10 13:39:00	Mountain	yes	7.79
Loch	2016-09-10 14:09:00	Mountain	yes	7.806
Loch	2016-09-10 14:39:00	Mountain	yes	7.843
Loch	2016-09-10 15:09:00	Mountain	yes	7.869
Loch	2016-09-10 15:39:00	Mountain	yes	7.885
Loch	2016-09-10 16:09:00	Mountain	yes	7.944
Loch	2016-09-10 16:39:00	Mountain	yes	7.968
Loch	2016-09-10 17:09:00	Mountain	yes	7.869
Loch	2016-09-10 17:39:00	Mountain	yes	7.884
